state,county,state_code,county_code,measure_name,measure_id,raw_value_x,raw_value_y
OH,Tuscarawas County,39,157,Premature Death,1,6111.65,6643.3
OH,Union County,39,159,Premature Death,1,6412.4,6277.5
OH,Union County,39,159,Premature Death,1,6476.9,6277.5
OH,Union County,39,159,Premature Death,1,6171.8,6277.5
OH,Union County,39,159,Premature Death,1,6329.4,6277.5
OH,Union County,39,159,Premature Death,1,5760.2,6277.5
OH,Union County,39,159,Premature Death,1,6242.6,6277.5
OH,Union County,39,159,Premature Death,1,6590.7,6277.5
OH,Union County,39,159,Premature Death,1,6923.469,6277.5
OH,Union County,39,159,Premature Death,1,6458.302,6277.5
OH,Union County,39,159,Premature Death,1,6339.623,6277.5
OH,Union County,39,159,Premature Death,1,5882.545,6277.5
OH,Union County,39,159,Premature Death,1,5742.04,6277.5
OH,Van Wert County,39,161,Premature Death,1,6942.8,7063.8
OH,Van Wert County,39,161,Premature Death,1,6464.5,7063.8
OH,Van Wert County,39,161,Premature Death,1,6719.9,7063.8
OH,Van Wert County,39,161,Premature Death,1,6848.9,7063.8
OH,Van Wert County,39,161,Premature Death,1,7824.4,7063.8
OH,Van Wert County,39,161,Premature Death,1,7121.5,7063.8
OH,Van Wert County,39,161,Premature Death,1,8081.8,7063.8
OH,Van Wert County,39,161,Premature Death,1,7458.232,7063.8
OH,Van Wert County,39,161,Premature Death,1,7873.78,7063.8
OH,Van Wert County,39,161,Premature Death,1,6648.019,7063.8
OH,Van Wert County,39,161,Premature Death,1,6710.099,7063.8
OH,Van Wert County,39,161,Premature Death,1,6071.67,7063.8
OH,Vinton County,39,163,Premature Death,1,12023.9,10189.34
OH,Vinton County,39,163,Premature Death,1,11450.6,10189.34
OH,Vinton County,39,163,Premature Death,1,10047.6,10189.34
OH,Vinton County,39,163,Premature Death,1,9208.7,10189.34
OH,Vinton County,39,163,Premature Death,1,9624.1,10189.34
OH,Vinton County,39,163,Premature Death,1,9637.4,10189.34
OH,Vinton County,39,163,Premature Death,1,10961.1,10189.34
OH,Vinton County,39,163,Premature Death,1,10264.017,10189.34
OH,Vinton County,39,163,Premature Death,1,10888.482,10189.34
OH,Vinton County,39,163,Premature Death,1,9331.713,10189.34
OH,Vinton County,39,163,Premature Death,1,9939.363,10189.34
OH,Vinton County,39,163,Premature Death,1,8895.06,10189.34
OH,Warren County,39,165,Premature Death,1,6093.7,5628.9
OH,Warren County,39,165,Premature Death,1,6016.6,5628.9
OH,Warren County,39,165,Premature Death,1,5777.2,5628.9
OH,Warren County,39,165,Premature Death,1,5534.9,5628.9
OH,Warren County,39,165,Premature Death,1,5618.1,5628.9
OH,Warren County,39,165,Premature Death,1,5752.3,5628.9
OH,Warren County,39,165,Premature Death,1,5661.2,5628.9
OH,Warren County,39,165,Premature Death,1,5307.874,5628.9
OH,Warren County,39,165,Premature Death,1,5237.492,5628.9
OH,Warren County,39,165,Premature Death,1,5274.848,5628.9
OH,Warren County,39,165,Premature Death,1,5672.951,5628.9
OH,Warren County,39,165,Premature Death,1,5599.65,5628.9
OH,Washington County,39,167,Premature Death,1,7087.9,7641.73
OH,Washington County,39,167,Premature Death,1,6939.7,7641.73
OH,Washington County,39,167,Premature Death,1,7449.7,7641.73
OH,Washington County,39,167,Premature Death,1,8243.5,7641.73
OH,Washington County,39,167,Premature Death,1,8355.2,7641.73
OH,Washington County,39,167,Premature Death,1,8097.4,7641.73
OH,Washington County,39,167,Premature Death,1,7754.7,7641.73
OH,Washington County,39,167,Premature Death,1,7371.129,7641.73
OH,Washington County,39,167,Premature Death,1,7325.721,7641.73
OH,Washington County,39,167,Premature Death,1,7727.107,7641.73
OH,Washington County,39,167,Premature Death,1,7611.784,7641.73
OH,Washington County,39,167,Premature Death,1,7736.95,7641.73
OH,Wayne County,39,169,Premature Death,1,7367.8,6727.73
OH,Wayne County,39,169,Premature Death,1,7334.1,6727.73
OH,Wayne County,39,169,Premature Death,1,6795.5,6727.73
OH,Wayne County,39,169,Premature Death,1,6649.1,6727.73
OH,Wayne County,39,169,Premature Death,1,6301,6727.73
OH,Wayne County,39,169,Premature Death,1,6514.5,6727.73
OH,Wayne County,39,169,Premature Death,1,6576.9,6727.73
OH,Wayne County,39,169,Premature Death,1,6731.435,6727.73
OH,Wayne County,39,169,Premature Death,1,6692.7,6727.73
OH,Wayne County,39,169,Premature Death,1,6632.647,6727.73
OH,Wayne County,39,169,Premature Death,1,6565.48,6727.73
OH,Wayne County,39,169,Premature Death,1,6571.62,6727.73
OH,Williams County,39,171,Premature Death,1,7370.8,6526.2
OH,Williams County,39,171,Premature Death,1,7257.8,6526.2
OH,Williams County,39,171,Premature Death,1,6937.9,6526.2
OH,Williams County,39,171,Premature Death,1,6042.4,6526.2
OH,Williams County,39,171,Premature Death,1,5813.3,6526.2
OH,Williams County,39,171,Premature Death,1,6355.3,6526.2
OH,Williams County,39,171,Premature Death,1,6791.3,6526.2
OH,Williams County,39,171,Premature Death,1,6997.614,6526.2
OH,Williams County,39,171,Premature Death,1,6322.852,6526.2
OH,Williams County,39,171,Premature Death,1,6152.181,6526.2
OH,Williams County,39,171,Premature Death,1,5968.065,6526.2
OH,Williams County,39,171,Premature Death,1,6304.92,6526.2
OH,Wood County,39,173,Premature Death,1,5750.2,5819.05
OH,Wood County,39,173,Premature Death,1,5883.6,5819.05
OH,Wood County,39,173,Premature Death,1,5948.1,5819.05
OH,Wood County,39,173,Premature Death,1,6117.6,5819.05
OH,Wood County,39,173,Premature Death,1,5720.3,5819.05
OH,Wood County,39,173,Premature Death,1,5790.2,5819.05
OH,Wood County,39,173,Premature Death,1,5887,5819.05
OH,Wood County,39,173,Premature Death,1,5981.375,5819.05
OH,Wood County,39,173,Premature Death,1,5847.44,5819.05
OH,Wood County,39,173,Premature Death,1,5777.692,5819.05
OH,Wood County,39,173,Premature Death,1,5654.565,5819.05
OH,Wood County,39,173,Premature Death,1,5470.51,5819.05
OH,Wyandot County,39,175,Premature Death,1,7893.3,7174.97
OH,Wyandot County,39,175,Premature Death,1,7019.6,7174.97
OH,Wyandot County,39,175,Premature Death,1,6842.7,7174.97
OH,Wyandot County,39,175,Premature Death,1,6874.9,7174.97
OH,Wyandot County,39,175,Premature Death,1,7270.8,7174.97
OH,Wyandot County,39,175,Premature Death,1,7715.1,7174.97
OH,Wyandot County,39,175,Premature Death,1,7454.3,7174.97
OH,Wyandot County,39,175,Premature Death,1,7043.209,7174.97
OH,Wyandot County,39,175,Premature Death,1,6538.439,7174.97
OH,Wyandot County,39,175,Premature Death,1,6831.065,7174.97
OH,Wyandot County,39,175,Premature Death,1,7089.711,7174.97
OH,Wyandot County,39,175,Premature Death,1,7526.49,7174.97
OK,Oklahoma,40,0,Premature Death,1,9089.8,9194.92
OK,Oklahoma,40,0,Premature Death,1,9032.9,9194.92
OK,Oklahoma,40,0,Premature Death,1,8989.8,9194.92
OK,Oklahoma,40,0,Premature Death,1,9018.8,9194.92
OK,Oklahoma,40,0,Premature Death,1,9084,9194.92
OK,Oklahoma,40,0,Premature Death,1,9197.2,9194.92
OK,Oklahoma,40,0,Premature Death,1,9304,9194.92
OK,Oklahoma,40,0,Premature Death,1,9272.233,9194.92
OK,Oklahoma,40,0,Premature Death,1,9323.646,9194.92
OK,Oklahoma,40,0,Premature Death,1,9365.119,9194.92
OK,Oklahoma,40,0,Premature Death,1,9370.545,9194.92
OK,Oklahoma,40,0,Premature Death,1,9291.03,9194.92
OK,Adair County,40,1,Premature Death,1,12124.4,12029.43
OK,Adair County,40,1,Premature Death,1,12481.5,12029.43
OK,Adair County,40,1,Premature Death,1,12489.2,12029.43
OK,Adair County,40,1,Premature Death,1,12936.8,12029.43
OK,Adair County,40,1,Premature Death,1,12781.3,12029.43
OK,Adair County,40,1,Premature Death,1,13604.3,12029.43
OK,Adair County,40,1,Premature Death,1,12620.1,12029.43
OK,Adair County,40,1,Premature Death,1,12574.292,12029.43
OK,Adair County,40,1,Premature Death,1,11065.548,12029.43
OK,Adair County,40,1,Premature Death,1,10240.969,12029.43
OK,Adair County,40,1,Premature Death,1,10306.076,12029.43
OK,Adair County,40,1,Premature Death,1,11128.7,12029.43
OK,Alfalfa County,40,3,Premature Death,1,,6708.56
OK,Alfalfa County,40,3,Premature Death,1,7495.8,6708.56
OK,Alfalfa County,40,3,Premature Death,1,6084.6,6708.56
OK,Alfalfa County,40,3,Premature Death,1,4420.2,6708.56
OK,Alfalfa County,40,3,Premature Death,1,4207,6708.56
OK,Alfalfa County,40,3,Premature Death,1,5443.2,6708.56
OK,Alfalfa County,40,3,Premature Death,1,5642.3,6708.56
OK,Alfalfa County,40,3,Premature Death,1,5265.668,6708.56
OK,Alfalfa County,40,3,Premature Death,1,6621.06,6708.56
OK,Alfalfa County,40,3,Premature Death,1,9243.878,6708.56
OK,Alfalfa County,40,3,Premature Death,1,9842.596,6708.56
OK,Alfalfa County,40,3,Premature Death,1,9527.91,6708.56
OK,Atoka County,40,5,Premature Death,1,8930,9375.75
OK,Atoka County,40,5,Premature Death,1,9142.9,9375.75
OK,Atoka County,40,5,Premature Death,1,9766.9,9375.75
OK,Atoka County,40,5,Premature Death,1,10008.5,9375.75
OK,Atoka County,40,5,Premature Death,1,9587.9,9375.75
OK,Atoka County,40,5,Premature Death,1,9312.5,9375.75
OK,Atoka County,40,5,Premature Death,1,8566.2,9375.75
OK,Atoka County,40,5,Premature Death,1,9234.504,9375.75
OK,Atoka County,40,5,Premature Death,1,9307.874,9375.75
OK,Atoka County,40,5,Premature Death,1,9728.305,9375.75
OK,Atoka County,40,5,Premature Death,1,10016.887,9375.75
OK,Atoka County,40,5,Premature Death,1,8906.56,9375.75
OK,Beaver County,40,7,Premature Death,1,9579.2,8426.29
OK,Beaver County,40,7,Premature Death,1,9303,8426.29
OK,Beaver County,40,7,Premature Death,1,8930.5,8426.29
OK,Beaver County,40,7,Premature Death,1,9071.8,8426.29
OK,Beaver County,40,7,Premature Death,1,7916.8,8426.29
OK,Beaver County,40,7,Premature Death,1,7730.3,8426.29
OK,Beaver County,40,7,Premature Death,1,7390.7,8426.29
OK,Beaver County,40,7,Premature Death,1,7223.716,8426.29
OK,Beaver County,40,7,Premature Death,1,7027.075,8426.29
OK,Beaver County,40,7,Premature Death,1,7857.278,8426.29
OK,Beaver County,40,7,Premature Death,1,9064.038,8426.29
OK,Beaver County,40,7,Premature Death,1,10021.1,8426.29
OK,Beckham County,40,9,Premature Death,1,10507.3,11114.22
OK,Beckham County,40,9,Premature Death,1,11093.1,11114.22
OK,Beckham County,40,9,Premature Death,1,10790.7,11114.22
OK,Beckham County,40,9,Premature Death,1,11189,11114.22
OK,Beckham County,40,9,Premature Death,1,10245.3,11114.22
OK,Beckham County,40,9,Premature Death,1,10283.2,11114.22
OK,Beckham County,40,9,Premature Death,1,11142,11114.22
OK,Beckham County,40,9,Premature Death,1,11558.164,11114.22
OK,Beckham County,40,9,Premature Death,1,11735.937,11114.22
OK,Beckham County,40,9,Premature Death,1,11825.502,11114.22
OK,Beckham County,40,9,Premature Death,1,11724.269,11114.22
OK,Beckham County,40,9,Premature Death,1,11276.18,11114.22
OK,Blaine County,40,11,Premature Death,1,11887.1,10279.06
OK,Blaine County,40,11,Premature Death,1,11303,10279.06
OK,Blaine County,40,11,Premature Death,1,10441.1,10279.06
OK,Blaine County,40,11,Premature Death,1,9721.4,10279.06
OK,Blaine County,40,11,Premature Death,1,9490.4,10279.06
OK,Blaine County,40,11,Premature Death,1,9673.2,10279.06
OK,Blaine County,40,11,Premature Death,1,9926.8,10279.06
OK,Blaine County,40,11,Premature Death,1,11537.679,10279.06
OK,Blaine County,40,11,Premature Death,1,11323.311,10279.06
OK,Blaine County,40,11,Premature Death,1,9742.483,10279.06
OK,Blaine County,40,11,Premature Death,1,8496.768,10279.06
OK,Blaine County,40,11,Premature Death,1,9805.44,10279.06
OK,Bryan County,40,13,Premature Death,1,10045.5,10034.6
OK,Bryan County,40,13,Premature Death,1,9534.6,10034.6
OK,Bryan County,40,13,Premature Death,1,9802,10034.6
OK,Bryan County,40,13,Premature Death,1,10142,10034.6
OK,Bryan County,40,13,Premature Death,1,10123.1,10034.6
OK,Bryan County,40,13,Premature Death,1,10105.7,10034.6
OK,Bryan County,40,13,Premature Death,1,10706,10034.6
OK,Bryan County,40,13,Premature Death,1,10689.232,10034.6
OK,Bryan County,40,13,Premature Death,1,10565.371,10034.6
OK,Bryan County,40,13,Premature Death,1,9825.991,10034.6
OK,Bryan County,40,13,Premature Death,1,9655.87,10034.6
OK,Bryan County,40,13,Premature Death,1,9219.79,10034.6
OK,Caddo County,40,15,Premature Death,1,12093.5,12211.98
OK,Caddo County,40,15,Premature Death,1,11739,12211.98
OK,Caddo County,40,15,Premature Death,1,11788,12211.98
OK,Caddo County,40,15,Premature Death,1,12305.9,12211.98
OK,Caddo County,40,15,Premature Death,1,12336.5,12211.98
OK,Caddo County,40,15,Premature Death,1,11451.7,12211.98
OK,Caddo County,40,15,Premature Death,1,11241.4,12211.98
OK,Caddo County,40,15,Premature Death,1,12035.378,12211.98
OK,Caddo County,40,15,Premature Death,1,13449.532,12211.98
OK,Caddo County,40,15,Premature Death,1,13475.579,12211.98
OK,Caddo County,40,15,Premature Death,1,13353.125,12211.98
OK,Caddo County,40,15,Premature Death,1,11274.15,12211.98
OK,Canadian County,40,17,Premature Death,1,7161.4,6940.08
OK,Canadian County,40,17,Premature Death,1,7238.3,6940.08
OK,Canadian County,40,17,Premature Death,1,7294.6,6940.08
OK,Canadian County,40,17,Premature Death,1,7022.3,6940.08
OK,Canadian County,40,17,Premature Death,1,6966.4,6940.08
OK,Canadian County,40,17,Premature Death,1,7001.2,6940.08
OK,Canadian County,40,17,Premature Death,1,7319,6940.08
OK,Canadian County,40,17,Premature Death,1,6896.259,6940.08
OK,Canadian County,40,17,Premature Death,1,6676.066,6940.08
OK,Canadian County,40,17,Premature Death,1,6611.484,6940.08
OK,Canadian County,40,17,Premature Death,1,6529.022,6940.08
OK,Canadian County,40,17,Premature Death,1,6564.91,6940.08
OK,Carter County,40,19,Premature Death,1,9370.9,10815.8
OK,Carter County,40,19,Premature Death,1,9577.2,10815.8
OK,Carter County,40,19,Premature Death,1,9836.6,10815.8
OK,Carter County,40,19,Premature Death,1,10624.8,10815.8
OK,Carter County,40,19,Premature Death,1,10207.3,10815.8
OK,Carter County,40,19,Premature Death,1,10620.4,10815.8
OK,Carter County,40,19,Premature Death,1,10941.7,10815.8
OK,Carter County,40,19,Premature Death,1,11368.932,10815.8
OK,Carter County,40,19,Premature Death,1,11818.182,10815.8
OK,Carter County,40,19,Premature Death,1,11964.815,10815.8
OK,Carter County,40,19,Premature Death,1,12030.331,10815.8
OK,Carter County,40,19,Premature Death,1,11428.5,10815.8
OK,Cherokee County,40,21,Premature Death,1,8807.7,9578.2
OK,Cherokee County,40,21,Premature Death,1,8497.4,9578.2
OK,Cherokee County,40,21,Premature Death,1,8838.2,9578.2
OK,Cherokee County,40,21,Premature Death,1,9076,9578.2
OK,Cherokee County,40,21,Premature Death,1,9258.3,9578.2
OK,Cherokee County,40,21,Premature Death,1,9993.8,9578.2
OK,Cherokee County,40,21,Premature Death,1,10589.4,9578.2
OK,Cherokee County,40,21,Premature Death,1,11141.728,9578.2
OK,Cherokee County,40,21,Premature Death,1,10348.862,9578.2
OK,Cherokee County,40,21,Premature Death,1,9968.96,9578.2
OK,Cherokee County,40,21,Premature Death,1,9136.204,9578.2
OK,Cherokee County,40,21,Premature Death,1,9281.84,9578.2
OK,Choctaw County,40,23,Premature Death,1,10836.1,13031.45
OK,Choctaw County,40,23,Premature Death,1,11570.8,13031.45
OK,Choctaw County,40,23,Premature Death,1,11281.6,13031.45
OK,Choctaw County,40,23,Premature Death,1,12595.3,13031.45
OK,Choctaw County,40,23,Premature Death,1,14364.3,13031.45
OK,Choctaw County,40,23,Premature Death,1,15727.5,13031.45
OK,Choctaw County,40,23,Premature Death,1,15389.5,13031.45
OK,Choctaw County,40,23,Premature Death,1,12617.434,13031.45
OK,Choctaw County,40,23,Premature Death,1,12243.443,13031.45
OK,Choctaw County,40,23,Premature Death,1,12375.175,13031.45
OK,Choctaw County,40,23,Premature Death,1,14106.087,13031.45
OK,Choctaw County,40,23,Premature Death,1,13270.15,13031.45
OK,Cimarron County,40,25,Premature Death,1,,10998.98
OK,Cimarron County,40,25,Premature Death,1,13993.1,10998.98
OK,Cimarron County,40,25,Premature Death,1,11356.448,10998.98
OK,Cimarron County,40,25,Premature Death,1,12959.36,10998.98
OK,Cimarron County,40,25,Premature Death,1,11215.628,10998.98
OK,Cimarron County,40,25,Premature Death,1,9185.417,10998.98
OK,Cimarron County,40,25,Premature Death,1,7283.93,10998.98
OK,Cleveland County,40,27,Premature Death,1,6240.3,6501.42
OK,Cleveland County,40,27,Premature Death,1,6341.5,6501.42
OK,Cleveland County,40,27,Premature Death,1,6275.6,6501.42
OK,Cleveland County,40,27,Premature Death,1,6529.4,6501.42
OK,Cleveland County,40,27,Premature Death,1,6639.6,6501.42
OK,Cleveland County,40,27,Premature Death,1,6606,6501.42
OK,Cleveland County,40,27,Premature Death,1,6646.4,6501.42
OK,Cleveland County,40,27,Premature Death,1,6600.063,6501.42
OK,Cleveland County,40,27,Premature Death,1,6680.802,6501.42
OK,Cleveland County,40,27,Premature Death,1,6623.105,6501.42
OK,Cleveland County,40,27,Premature Death,1,6422.111,6501.42
OK,Cleveland County,40,27,Premature Death,1,6412.21,6501.42
OK,Coal County,40,29,Premature Death,1,9898.6,13115.36
OK,Coal County,40,29,Premature Death,1,13834.2,13115.36
OK,Coal County,40,29,Premature Death,1,13612.7,13115.36
OK,Coal County,40,29,Premature Death,1,14984.6,13115.36
OK,Coal County,40,29,Premature Death,1,12857.5,13115.36
OK,Coal County,40,29,Premature Death,1,14226.6,13115.36
OK,Coal County,40,29,Premature Death,1,13185.1,13115.36
OK,Coal County,40,29,Premature Death,1,13269.932,13115.36
OK,Coal County,40,29,Premature Death,1,10661.532,13115.36
OK,Coal County,40,29,Premature Death,1,12929.683,13115.36
OK,Coal County,40,29,Premature Death,1,12779.447,13115.36
OK,Coal County,40,29,Premature Death,1,15144.44,13115.36
OK,Comanche County,40,31,Premature Death,1,8928,8682.98
OK,Comanche County,40,31,Premature Death,1,8634.6,8682.98
OK,Comanche County,40,31,Premature Death,1,8300.6,8682.98
OK,Comanche County,40,31,Premature Death,1,8139.9,8682.98
OK,Comanche County,40,31,Premature Death,1,8253,8682.98
OK,Comanche County,40,31,Premature Death,1,8491.1,8682.98
OK,Comanche County,40,31,Premature Death,1,8376.2,8682.98
OK,Comanche County,40,31,Premature Death,1,8473.579,8682.98
OK,Comanche County,40,31,Premature Death,1,9064.348,8682.98
OK,Comanche County,40,31,Premature Death,1,9469.005,8682.98
OK,Comanche County,40,31,Premature Death,1,9243.244,8682.98
OK,Comanche County,40,31,Premature Death,1,8822.16,8682.98
OK,Cotton County,40,33,Premature Death,1,11374.4,8885.92
OK,Cotton County,40,33,Premature Death,1,10055.6,8885.92
OK,Cotton County,40,33,Premature Death,1,8074.3,8885.92
OK,Cotton County,40,33,Premature Death,1,7744.8,8885.92
OK,Cotton County,40,33,Premature Death,1,6994.3,8885.92
OK,Cotton County,40,33,Premature Death,1,9648.3,8885.92
OK,Cotton County,40,33,Premature Death,1,9226.7,8885.92
OK,Cotton County,40,33,Premature Death,1,9941.058,8885.92
OK,Cotton County,40,33,Premature Death,1,7703.807,8885.92
OK,Cotton County,40,33,Premature Death,1,7969.607,8885.92
OK,Cotton County,40,33,Premature Death,1,8901.935,8885.92
OK,Cotton County,40,33,Premature Death,1,8996.29,8885.92
OK,Craig County,40,35,Premature Death,1,11467.4,10444.47
OK,Craig County,40,35,Premature Death,1,11666.7,10444.47
OK,Craig County,40,35,Premature Death,1,11372.1,10444.47
OK,Craig County,40,35,Premature Death,1,9282.1,10444.47
OK,Craig County,40,35,Premature Death,1,8217.3,10444.47
OK,Craig County,40,35,Premature Death,1,8610.1,10444.47
OK,Craig County,40,35,Premature Death,1,9004.7,10444.47
OK,Craig County,40,35,Premature Death,1,10274.601,10444.47
OK,Craig County,40,35,Premature Death,1,10573.498,10444.47
OK,Craig County,40,35,Premature Death,1,11703.808,10444.47
OK,Craig County,40,35,Premature Death,1,11409.073,10444.47
OK,Craig County,40,35,Premature Death,1,11752.28,10444.47
OK,Creek County,40,37,Premature Death,1,9230.9,10199.67
OK,Creek County,40,37,Premature Death,1,9446.1,10199.67
OK,Creek County,40,37,Premature Death,1,9789.9,10199.67
OK,Creek County,40,37,Premature Death,1,10089.5,10199.67
OK,Creek County,40,37,Premature Death,1,10012.4,10199.67
OK,Creek County,40,37,Premature Death,1,10002.8,10199.67
OK,Creek County,40,37,Premature Death,1,9572.3,10199.67
OK,Creek County,40,37,Premature Death,1,10541.704,10199.67
OK,Creek County,40,37,Premature Death,1,10819.574,10199.67
OK,Creek County,40,37,Premature Death,1,11318.163,10199.67
OK,Creek County,40,37,Premature Death,1,10709.874,10199.67
OK,Creek County,40,37,Premature Death,1,10862.83,10199.67
OK,Custer County,40,39,Premature Death,1,9269.3,9151.31
OK,Custer County,40,39,Premature Death,1,9368.5,9151.31
OK,Custer County,40,39,Premature Death,1,9084.6,9151.31
OK,Custer County,40,39,Premature Death,1,9915.6,9151.31
OK,Custer County,40,39,Premature Death,1,9478.3,9151.31
OK,Custer County,40,39,Premature Death,1,9232.2,9151.31
OK,Custer County,40,39,Premature Death,1,8876.5,9151.31
OK,Custer County,40,39,Premature Death,1,9203.691,9151.31
OK,Custer County,40,39,Premature Death,1,9142.07,9151.31
OK,Custer County,40,39,Premature Death,1,8409.62,9151.31
OK,Custer County,40,39,Premature Death,1,8897.338,9151.31
OK,Custer County,40,39,Premature Death,1,8938.03,9151.31
OK,Delaware County,40,41,Premature Death,1,9124.3,9584.8
OK,Delaware County,40,41,Premature Death,1,9089,9584.8
OK,Delaware County,40,41,Premature Death,1,8543.9,9584.8
OK,Delaware County,40,41,Premature Death,1,8454.2,9584.8
OK,Delaware County,40,41,Premature Death,1,9499.1,9584.8
OK,Delaware County,40,41,Premature Death,1,9832.6,9584.8
OK,Delaware County,40,41,Premature Death,1,10527.1,9584.8
OK,Delaware County,40,41,Premature Death,1,10078.851,9584.8
OK,Delaware County,40,41,Premature Death,1,10537.445,9584.8
OK,Delaware County,40,41,Premature Death,1,9658.269,9584.8
OK,Delaware County,40,41,Premature Death,1,10166.788,9584.8
OK,Delaware County,40,41,Premature Death,1,9506.05,9584.8
OK,Dewey County,40,43,Premature Death,1,17464.9,12726.39
OK,Dewey County,40,43,Premature Death,1,13154.1,12726.39
OK,Dewey County,40,43,Premature Death,1,12293,12726.39
OK,Dewey County,40,43,Premature Death,1,10265.8,12726.39
OK,Dewey County,40,43,Premature Death,1,11551.6,12726.39
OK,Dewey County,40,43,Premature Death,1,12429.2,12726.39
OK,Dewey County,40,43,Premature Death,1,12550.2,12726.39
OK,Dewey County,40,43,Premature Death,1,11355.146,12726.39
OK,Dewey County,40,43,Premature Death,1,12200.508,12726.39
OK,Dewey County,40,43,Premature Death,1,12435.397,12726.39
OK,Dewey County,40,43,Premature Death,1,15014.805,12726.39
OK,Dewey County,40,43,Premature Death,1,12001.98,12726.39
OK,Ellis County,40,45,Premature Death,1,,7879.82
OK,Ellis County,40,45,Premature Death,1,8913.53,7879.82
OK,Ellis County,40,45,Premature Death,1,8668.874,7879.82
OK,Ellis County,40,45,Premature Death,1,6207.168,7879.82
OK,Ellis County,40,45,Premature Death,1,5831.336,7879.82
OK,Ellis County,40,45,Premature Death,1,9778.19,7879.82
OK,Garfield County,40,47,Premature Death,1,9261.7,9256.16
OK,Garfield County,40,47,Premature Death,1,9525.4,9256.16
OK,Garfield County,40,47,Premature Death,1,9793.4,9256.16
OK,Garfield County,40,47,Premature Death,1,9254.6,9256.16
OK,Garfield County,40,47,Premature Death,1,8858.1,9256.16
OK,Garfield County,40,47,Premature Death,1,8811.7,9256.16
OK,Garfield County,40,47,Premature Death,1,8835.2,9256.16
OK,Garfield County,40,47,Premature Death,1,9320.366,9256.16
OK,Garfield County,40,47,Premature Death,1,8867.029,9256.16
OK,Garfield County,40,47,Premature Death,1,9415.671,9256.16
OK,Garfield County,40,47,Premature Death,1,9455.365,9256.16
OK,Garfield County,40,47,Premature Death,1,9675.37,9256.16
OK,Garvin County,40,49,Premature Death,1,10633.6,11402.88
OK,Garvin County,40,49,Premature Death,1,10439.5,11402.88
OK,Garvin County,40,49,Premature Death,1,10323.5,11402.88
OK,Garvin County,40,49,Premature Death,1,9962.5,11402.88
OK,Garvin County,40,49,Premature Death,1,9793.5,11402.88
OK,Garvin County,40,49,Premature Death,1,11051.7,11402.88
OK,Garvin County,40,49,Premature Death,1,12163.5,11402.88
OK,Garvin County,40,49,Premature Death,1,12683.014,11402.88
OK,Garvin County,40,49,Premature Death,1,12411.173,11402.88
OK,Garvin County,40,49,Premature Death,1,12572.239,11402.88
OK,Garvin County,40,49,Premature Death,1,12418.732,11402.88
OK,Garvin County,40,49,Premature Death,1,12381.65,11402.88
OK,Grady County,40,51,Premature Death,1,9570.5,8980.22
OK,Grady County,40,51,Premature Death,1,8918.7,8980.22
OK,Grady County,40,51,Premature Death,1,9289.8,8980.22
OK,Grady County,40,51,Premature Death,1,9259.4,8980.22
OK,Grady County,40,51,Premature Death,1,9622,8980.22
OK,Grady County,40,51,Premature Death,1,9067.4,8980.22
OK,Grady County,40,51,Premature Death,1,8924.7,8980.22
OK,Grady County,40,51,Premature Death,1,8869.981,8980.22
OK,Grady County,40,51,Premature Death,1,8498.574,8980.22
OK,Grady County,40,51,Premature Death,1,8566.825,8980.22
OK,Grady County,40,51,Premature Death,1,8478.332,8980.22
OK,Grady County,40,51,Premature Death,1,8696.47,8980.22
OK,Grant County,40,53,Premature Death,1,7554.5,8384.3
OK,Grant County,40,53,Premature Death,1,8334.5,8384.3
OK,Grant County,40,53,Premature Death,1,8093.8,8384.3
OK,Grant County,40,53,Premature Death,1,8210.6,8384.3
OK,Grant County,40,53,Premature Death,1,7739.2,8384.3
OK,Grant County,40,53,Premature Death,1,7581.3,8384.3
OK,Grant County,40,53,Premature Death,1,8552.7,8384.3
OK,Grant County,40,53,Premature Death,1,9129.488,8384.3
OK,Grant County,40,53,Premature Death,1,9708.332,8384.3
OK,Grant County,40,53,Premature Death,1,8652.725,8384.3
OK,Grant County,40,53,Premature Death,1,8468.098,8384.3
OK,Grant County,40,53,Premature Death,1,8586.31,8384.3
OK,Greer County,40,55,Premature Death,1,8015.7,10519.01
OK,Greer County,40,55,Premature Death,1,7226.6,10519.01
OK,Greer County,40,55,Premature Death,1,8198.7,10519.01
OK,Greer County,40,55,Premature Death,1,10207.5,10519.01
OK,Greer County,40,55,Premature Death,1,10409.5,10519.01
OK,Greer County,40,55,Premature Death,1,10582.3,10519.01
OK,Greer County,40,55,Premature Death,1,10763.3,10519.01
OK,Greer County,40,55,Premature Death,1,12166.22,10519.01
OK,Greer County,40,55,Premature Death,1,13073.673,10519.01
OK,Greer County,40,55,Premature Death,1,12740.05,10519.01
OK,Greer County,40,55,Premature Death,1,12272.69,10519.01
OK,Greer County,40,55,Premature Death,1,10571.91,10519.01
OK,Harmon County,40,57,Premature Death,1,,12715.89
OK,Harmon County,40,57,Premature Death,1,11661,12715.89
OK,Harmon County,40,57,Premature Death,1,13313.8,12715.89
OK,Harmon County,40,57,Premature Death,1,14287.2,12715.89
OK,Harmon County,40,57,Premature Death,1,10746.56,12715.89
OK,Harmon County,40,57,Premature Death,1,14928.479,12715.89
OK,Harmon County,40,57,Premature Death,1,12248.196,12715.89
OK,Harmon County,40,57,Premature Death,1,13400.318,12715.89
