state,county,state_code,county_code,year_span,measure_name,measure_id,rate
TX,Dawson County,48,115,2012,Children in poverty,24,32
TX,Deaf Smith County,48,117,2002,Children in poverty,24,25
TX,Deaf Smith County,48,117,2003,Children in poverty,24,25
TX,Deaf Smith County,48,117,2003,Children in poverty,24,25
TX,Deaf Smith County,48,117,2004,Children in poverty,24,26
TX,Deaf Smith County,48,117,2004,Children in poverty,24,26
TX,Deaf Smith County,48,117,2005,Children in poverty,24,31
TX,Deaf Smith County,48,117,2006,Children in poverty,24,29
TX,Deaf Smith County,48,117,2007,Children in poverty,24,30
TX,Deaf Smith County,48,117,2008,Children in poverty,24,28
TX,Deaf Smith County,48,117,2009,Children in poverty,24,28
TX,Deaf Smith County,48,117,2010,Children in poverty,24,30
TX,Deaf Smith County,48,117,2011,Children in poverty,24,30
TX,Deaf Smith County,48,117,2012,Children in poverty,24,29
TX,Delta County,48,119,2002,Children in poverty,24,25
TX,Delta County,48,119,2003,Children in poverty,24,24
TX,Delta County,48,119,2003,Children in poverty,24,24
TX,Delta County,48,119,2004,Children in poverty,24,22
TX,Delta County,48,119,2004,Children in poverty,24,22
TX,Delta County,48,119,2005,Children in poverty,24,25
TX,Delta County,48,119,2006,Children in poverty,24,28
TX,Delta County,48,119,2007,Children in poverty,24,26
TX,Delta County,48,119,2008,Children in poverty,24,29
TX,Delta County,48,119,2009,Children in poverty,24,28
TX,Delta County,48,119,2010,Children in poverty,24,28
TX,Delta County,48,119,2011,Children in poverty,24,32
TX,Delta County,48,119,2012,Children in poverty,24,30
TX,Denton County,48,121,2002,Children in poverty,24,8
TX,Denton County,48,121,2003,Children in poverty,24,10
TX,Denton County,48,121,2003,Children in poverty,24,10
TX,Denton County,48,121,2004,Children in poverty,24,10
TX,Denton County,48,121,2004,Children in poverty,24,10
TX,Denton County,48,121,2005,Children in poverty,24,8
TX,Denton County,48,121,2006,Children in poverty,24,9
TX,Denton County,48,121,2007,Children in poverty,24,8
TX,Denton County,48,121,2008,Children in poverty,24,7
TX,Denton County,48,121,2009,Children in poverty,24,9
TX,Denton County,48,121,2010,Children in poverty,24,9
TX,Denton County,48,121,2011,Children in poverty,24,12
TX,Denton County,48,121,2012,Children in poverty,24,10
TX,DeWitt County,48,123,2002,Children in poverty,24,24
TX,DeWitt County,48,123,2003,Children in poverty,24,27
TX,DeWitt County,48,123,2003,Children in poverty,24,27
TX,DeWitt County,48,123,2004,Children in poverty,24,26
TX,DeWitt County,48,123,2004,Children in poverty,24,26
TX,DeWitt County,48,123,2005,Children in poverty,24,28
TX,DeWitt County,48,123,2006,Children in poverty,24,27
TX,DeWitt County,48,123,2007,Children in poverty,24,27
TX,DeWitt County,48,123,2008,Children in poverty,24,26
TX,DeWitt County,48,123,2009,Children in poverty,24,27
TX,DeWitt County,48,123,2010,Children in poverty,24,32
TX,DeWitt County,48,123,2011,Children in poverty,24,28
TX,DeWitt County,48,123,2012,Children in poverty,24,28
TX,Dickens County,48,125,2002,Children in poverty,24,25
TX,Dickens County,48,125,2003,Children in poverty,24,24
TX,Dickens County,48,125,2003,Children in poverty,24,24
TX,Dickens County,48,125,2004,Children in poverty,24,22
TX,Dickens County,48,125,2004,Children in poverty,24,22
TX,Dickens County,48,125,2005,Children in poverty,24,27
TX,Dickens County,48,125,2006,Children in poverty,24,30
TX,Dickens County,48,125,2007,Children in poverty,24,28
TX,Dickens County,48,125,2008,Children in poverty,24,32
TX,Dickens County,48,125,2009,Children in poverty,24,32
TX,Dickens County,48,125,2010,Children in poverty,24,30
TX,Dickens County,48,125,2011,Children in poverty,24,35
TX,Dickens County,48,125,2012,Children in poverty,24,34
TX,Dimmit County,48,127,2002,Children in poverty,24,40
TX,Dimmit County,48,127,2003,Children in poverty,24,41
TX,Dimmit County,48,127,2003,Children in poverty,24,41
TX,Dimmit County,48,127,2004,Children in poverty,24,39
TX,Dimmit County,48,127,2004,Children in poverty,24,39
TX,Dimmit County,48,127,2005,Children in poverty,24,43
TX,Dimmit County,48,127,2006,Children in poverty,24,45
TX,Dimmit County,48,127,2007,Children in poverty,24,46
TX,Dimmit County,48,127,2008,Children in poverty,24,48
TX,Dimmit County,48,127,2009,Children in poverty,24,44
TX,Dimmit County,48,127,2010,Children in poverty,24,45
TX,Dimmit County,48,127,2011,Children in poverty,24,40
TX,Dimmit County,48,127,2012,Children in poverty,24,39
TX,Donley County,48,129,2002,Children in poverty,24,24
TX,Donley County,48,129,2003,Children in poverty,24,25
TX,Donley County,48,129,2003,Children in poverty,24,25
TX,Donley County,48,129,2004,Children in poverty,24,24
TX,Donley County,48,129,2004,Children in poverty,24,24
TX,Donley County,48,129,2005,Children in poverty,24,28
TX,Donley County,48,129,2006,Children in poverty,24,28
TX,Donley County,48,129,2007,Children in poverty,24,24
TX,Donley County,48,129,2008,Children in poverty,24,25
TX,Donley County,48,129,2009,Children in poverty,24,27
TX,Donley County,48,129,2010,Children in poverty,24,27
TX,Donley County,48,129,2011,Children in poverty,24,32
TX,Donley County,48,129,2012,Children in poverty,24,30
TX,Duval County,48,131,2002,Children in poverty,24,35
TX,Duval County,48,131,2003,Children in poverty,24,36
TX,Duval County,48,131,2003,Children in poverty,24,36
TX,Duval County,48,131,2004,Children in poverty,24,34
TX,Duval County,48,131,2004,Children in poverty,24,34
TX,Duval County,48,131,2005,Children in poverty,24,40
TX,Duval County,48,131,2006,Children in poverty,24,38
TX,Duval County,48,131,2007,Children in poverty,24,36
TX,Duval County,48,131,2008,Children in poverty,24,34
TX,Duval County,48,131,2009,Children in poverty,24,36
TX,Duval County,48,131,2010,Children in poverty,24,38
TX,Duval County,48,131,2011,Children in poverty,24,39
TX,Duval County,48,131,2012,Children in poverty,24,36
TX,Eastland County,48,133,2002,Children in poverty,24,27
TX,Eastland County,48,133,2003,Children in poverty,24,28
TX,Eastland County,48,133,2003,Children in poverty,24,28
TX,Eastland County,48,133,2004,Children in poverty,24,27
TX,Eastland County,48,133,2004,Children in poverty,24,27
TX,Eastland County,48,133,2005,Children in poverty,24,32
TX,Eastland County,48,133,2006,Children in poverty,24,30
TX,Eastland County,48,133,2007,Children in poverty,24,28
TX,Eastland County,48,133,2008,Children in poverty,24,28
TX,Eastland County,48,133,2009,Children in poverty,24,30
TX,Eastland County,48,133,2010,Children in poverty,24,32
TX,Eastland County,48,133,2011,Children in poverty,24,30
TX,Eastland County,48,133,2012,Children in poverty,24,31
TX,Ector County,48,135,2002,Children in poverty,24,26
TX,Ector County,48,135,2003,Children in poverty,24,28
TX,Ector County,48,135,2003,Children in poverty,24,28
TX,Ector County,48,135,2004,Children in poverty,24,27
TX,Ector County,48,135,2004,Children in poverty,24,27
TX,Ector County,48,135,2005,Children in poverty,24,30
TX,Ector County,48,135,2006,Children in poverty,24,25
TX,Ector County,48,135,2007,Children in poverty,24,22
TX,Ector County,48,135,2008,Children in poverty,24,21
TX,Ector County,48,135,2009,Children in poverty,24,23
TX,Ector County,48,135,2010,Children in poverty,24,28
TX,Ector County,48,135,2011,Children in poverty,24,21
TX,Ector County,48,135,2012,Children in poverty,24,21
TX,Edwards County,48,137,2002,Children in poverty,24,39
TX,Edwards County,48,137,2003,Children in poverty,24,37
TX,Edwards County,48,137,2003,Children in poverty,24,37
TX,Edwards County,48,137,2004,Children in poverty,24,33
TX,Edwards County,48,137,2004,Children in poverty,24,33
TX,Edwards County,48,137,2005,Children in poverty,24,43
TX,Edwards County,48,137,2006,Children in poverty,24,41
TX,Edwards County,48,137,2007,Children in poverty,24,41
TX,Edwards County,48,137,2008,Children in poverty,24,40
TX,Edwards County,48,137,2009,Children in poverty,24,38
TX,Edwards County,48,137,2010,Children in poverty,24,40
TX,Edwards County,48,137,2011,Children in poverty,24,38
TX,Edwards County,48,137,2012,Children in poverty,24,38
TX,Ellis County,48,139,2002,Children in poverty,24,14
TX,Ellis County,48,139,2003,Children in poverty,24,15
TX,Ellis County,48,139,2003,Children in poverty,24,15
TX,Ellis County,48,139,2004,Children in poverty,24,15
TX,Ellis County,48,139,2004,Children in poverty,24,15
TX,Ellis County,48,139,2005,Children in poverty,24,15
TX,Ellis County,48,139,2006,Children in poverty,24,16
TX,Ellis County,48,139,2007,Children in poverty,24,16
TX,Ellis County,48,139,2008,Children in poverty,24,15
TX,Ellis County,48,139,2009,Children in poverty,24,16
TX,Ellis County,48,139,2010,Children in poverty,24,17
TX,Ellis County,48,139,2011,Children in poverty,24,18
TX,Ellis County,48,139,2012,Children in poverty,24,16
TX,El Paso County,48,141,2002,Children in poverty,24,37
TX,El Paso County,48,141,2003,Children in poverty,24,36
TX,El Paso County,48,141,2003,Children in poverty,24,36
TX,El Paso County,48,141,2004,Children in poverty,24,34
TX,El Paso County,48,141,2004,Children in poverty,24,34
TX,El Paso County,48,141,2005,Children in poverty,24,39
TX,El Paso County,48,141,2006,Children in poverty,24,38
TX,El Paso County,48,141,2007,Children in poverty,24,39
TX,El Paso County,48,141,2008,Children in poverty,24,35
TX,El Paso County,48,141,2009,Children in poverty,24,33
TX,El Paso County,48,141,2010,Children in poverty,24,34
TX,El Paso County,48,141,2011,Children in poverty,24,34
TX,El Paso County,48,141,2012,Children in poverty,24,33
TX,Erath County,48,143,2002,Children in poverty,24,20
TX,Erath County,48,143,2003,Children in poverty,24,21
TX,Erath County,48,143,2003,Children in poverty,24,21
TX,Erath County,48,143,2004,Children in poverty,24,20
TX,Erath County,48,143,2004,Children in poverty,24,20
TX,Erath County,48,143,2005,Children in poverty,24,20
TX,Erath County,48,143,2006,Children in poverty,24,21
TX,Erath County,48,143,2007,Children in poverty,24,20
TX,Erath County,48,143,2008,Children in poverty,24,22
TX,Erath County,48,143,2009,Children in poverty,24,23
TX,Erath County,48,143,2010,Children in poverty,24,24
TX,Erath County,48,143,2011,Children in poverty,24,26
TX,Erath County,48,143,2012,Children in poverty,24,25
TX,Falls County,48,145,2002,Children in poverty,24,30
TX,Falls County,48,145,2003,Children in poverty,24,30
TX,Falls County,48,145,2003,Children in poverty,24,30
TX,Falls County,48,145,2004,Children in poverty,24,29
TX,Falls County,48,145,2004,Children in poverty,24,29
TX,Falls County,48,145,2005,Children in poverty,24,34
TX,Falls County,48,145,2006,Children in poverty,24,32
TX,Falls County,48,145,2007,Children in poverty,24,42
TX,Falls County,48,145,2008,Children in poverty,24,35
TX,Falls County,48,145,2009,Children in poverty,24,34
TX,Falls County,48,145,2010,Children in poverty,24,32
TX,Falls County,48,145,2011,Children in poverty,24,34
TX,Falls County,48,145,2012,Children in poverty,24,34
TX,Fannin County,48,147,2002,Children in poverty,24,20
TX,Fannin County,48,147,2003,Children in poverty,24,21
TX,Fannin County,48,147,2003,Children in poverty,24,21
TX,Fannin County,48,147,2004,Children in poverty,24,21
TX,Fannin County,48,147,2004,Children in poverty,24,21
TX,Fannin County,48,147,2005,Children in poverty,24,21
TX,Fannin County,48,147,2006,Children in poverty,24,22
TX,Fannin County,48,147,2007,Children in poverty,24,22
TX,Fannin County,48,147,2008,Children in poverty,24,20
TX,Fannin County,48,147,2009,Children in poverty,24,24
TX,Fannin County,48,147,2010,Children in poverty,24,24
TX,Fannin County,48,147,2011,Children in poverty,24,27
TX,Fannin County,48,147,2012,Children in poverty,24,24
TX,Fayette County,48,149,2002,Children in poverty,24,16
TX,Fayette County,48,149,2003,Children in poverty,24,18
TX,Fayette County,48,149,2003,Children in poverty,24,18
TX,Fayette County,48,149,2004,Children in poverty,24,17
TX,Fayette County,48,149,2004,Children in poverty,24,17
TX,Fayette County,48,149,2005,Children in poverty,24,17
TX,Fayette County,48,149,2006,Children in poverty,24,18
TX,Fayette County,48,149,2007,Children in poverty,24,17
TX,Fayette County,48,149,2008,Children in poverty,24,17
TX,Fayette County,48,149,2009,Children in poverty,24,18
TX,Fayette County,48,149,2010,Children in poverty,24,20
TX,Fayette County,48,149,2011,Children in poverty,24,22
TX,Fayette County,48,149,2012,Children in poverty,24,18
TX,Fisher County,48,151,2002,Children in poverty,24,23
TX,Fisher County,48,151,2003,Children in poverty,24,21
TX,Fisher County,48,151,2003,Children in poverty,24,21
TX,Fisher County,48,151,2004,Children in poverty,24,21
TX,Fisher County,48,151,2004,Children in poverty,24,21
TX,Fisher County,48,151,2005,Children in poverty,24,25
TX,Fisher County,48,151,2006,Children in poverty,24,25
TX,Fisher County,48,151,2007,Children in poverty,24,24
TX,Fisher County,48,151,2008,Children in poverty,24,25
TX,Fisher County,48,151,2009,Children in poverty,24,26
TX,Fisher County,48,151,2010,Children in poverty,24,24
TX,Fisher County,48,151,2011,Children in poverty,24,22
TX,Fisher County,48,151,2012,Children in poverty,24,23
TX,Floyd County,48,153,2002,Children in poverty,24,30
TX,Floyd County,48,153,2003,Children in poverty,24,30
TX,Floyd County,48,153,2003,Children in poverty,24,30
TX,Floyd County,48,153,2004,Children in poverty,24,30
TX,Floyd County,48,153,2004,Children in poverty,24,30
TX,Floyd County,48,153,2005,Children in poverty,24,35
TX,Floyd County,48,153,2006,Children in poverty,24,32
TX,Floyd County,48,153,2007,Children in poverty,24,33
TX,Floyd County,48,153,2008,Children in poverty,24,34
TX,Floyd County,48,153,2009,Children in poverty,24,34
TX,Floyd County,48,153,2010,Children in poverty,24,34
TX,Floyd County,48,153,2011,Children in poverty,24,32
TX,Floyd County,48,153,2012,Children in poverty,24,39
TX,Foard County,48,155,2002,Children in poverty,24,21
TX,Foard County,48,155,2003,Children in poverty,24,23
TX,Foard County,48,155,2003,Children in poverty,24,23
TX,Foard County,48,155,2004,Children in poverty,24,22
TX,Foard County,48,155,2004,Children in poverty,24,22
TX,Foard County,48,155,2005,Children in poverty,24,27
TX,Foard County,48,155,2006,Children in poverty,24,28
TX,Foard County,48,155,2007,Children in poverty,24,27
TX,Foard County,48,155,2008,Children in poverty,24,26
TX,Foard County,48,155,2009,Children in poverty,24,31
TX,Foard County,48,155,2010,Children in poverty,24,29
TX,Foard County,48,155,2011,Children in poverty,24,26
TX,Foard County,48,155,2012,Children in poverty,24,29
TX,Fort Bend County,48,157,2002,Children in poverty,24,10
TX,Fort Bend County,48,157,2003,Children in poverty,24,11
TX,Fort Bend County,48,157,2003,Children in poverty,24,11
TX,Fort Bend County,48,157,2004,Children in poverty,24,11
TX,Fort Bend County,48,157,2004,Children in poverty,24,11
TX,Fort Bend County,48,157,2005,Children in poverty,24,11
TX,Fort Bend County,48,157,2006,Children in poverty,24,11
TX,Fort Bend County,48,157,2007,Children in poverty,24,11
TX,Fort Bend County,48,157,2008,Children in poverty,24,10
TX,Fort Bend County,48,157,2009,Children in poverty,24,10
TX,Fort Bend County,48,157,2010,Children in poverty,24,12
TX,Fort Bend County,48,157,2011,Children in poverty,24,12
TX,Fort Bend County,48,157,2012,Children in poverty,24,12
TX,Franklin County,48,159,2002,Children in poverty,24,21
TX,Franklin County,48,159,2003,Children in poverty,24,22
TX,Franklin County,48,159,2003,Children in poverty,24,22
TX,Franklin County,48,159,2004,Children in poverty,24,21
TX,Franklin County,48,159,2004,Children in poverty,24,21
TX,Franklin County,48,159,2005,Children in poverty,24,23
TX,Franklin County,48,159,2006,Children in poverty,24,25
TX,Franklin County,48,159,2007,Children in poverty,24,22
TX,Franklin County,48,159,2008,Children in poverty,24,26
TX,Franklin County,48,159,2009,Children in poverty,24,25
TX,Franklin County,48,159,2010,Children in poverty,24,25
TX,Franklin County,48,159,2011,Children in poverty,24,29
TX,Franklin County,48,159,2012,Children in poverty,24,28
TX,Freestone County,48,161,2002,Children in poverty,24,21
TX,Freestone County,48,161,2003,Children in poverty,24,21
TX,Freestone County,48,161,2003,Children in poverty,24,21
TX,Freestone County,48,161,2004,Children in poverty,24,21
TX,Freestone County,48,161,2004,Children in poverty,24,21
TX,Freestone County,48,161,2005,Children in poverty,24,23
TX,Freestone County,48,161,2006,Children in poverty,24,21
TX,Freestone County,48,161,2007,Children in poverty,24,19
TX,Freestone County,48,161,2008,Children in poverty,24,20
TX,Freestone County,48,161,2009,Children in poverty,24,20
TX,Freestone County,48,161,2010,Children in poverty,24,24
TX,Freestone County,48,161,2011,Children in poverty,24,22
TX,Freestone County,48,161,2012,Children in poverty,24,23
TX,Frio County,48,163,2002,Children in poverty,24,36
TX,Frio County,48,163,2003,Children in poverty,24,37
TX,Frio County,48,163,2003,Children in poverty,24,37
TX,Frio County,48,163,2004,Children in poverty,24,36
TX,Frio County,48,163,2004,Children in poverty,24,36
TX,Frio County,48,163,2005,Children in poverty,24,43
TX,Frio County,48,163,2006,Children in poverty,24,39
TX,Frio County,48,163,2007,Children in poverty,24,39
TX,Frio County,48,163,2008,Children in poverty,24,37
TX,Frio County,48,163,2009,Children in poverty,24,41
TX,Frio County,48,163,2010,Children in poverty,24,43
TX,Frio County,48,163,2011,Children in poverty,24,41
TX,Frio County,48,163,2012,Children in poverty,24,38
TX,Gaines County,48,165,2002,Children in poverty,24,27
TX,Gaines County,48,165,2003,Children in poverty,24,27
TX,Gaines County,48,165,2003,Children in poverty,24,27
TX,Gaines County,48,165,2004,Children in poverty,24,26
TX,Gaines County,48,165,2004,Children in poverty,24,26
TX,Gaines County,48,165,2005,Children in poverty,24,28
TX,Gaines County,48,165,2006,Children in poverty,24,27
TX,Gaines County,48,165,2007,Children in poverty,24,28
TX,Gaines County,48,165,2008,Children in poverty,24,26
TX,Gaines County,48,165,2009,Children in poverty,24,23
TX,Gaines County,48,165,2010,Children in poverty,24,27
TX,Gaines County,48,165,2011,Children in poverty,24,24
TX,Gaines County,48,165,2012,Children in poverty,24,23
TX,Galveston County,48,167,2002,Children in poverty,24,17
TX,Galveston County,48,167,2003,Children in poverty,24,19
TX,Galveston County,48,167,2003,Children in poverty,24,19
TX,Galveston County,48,167,2004,Children in poverty,24,19
TX,Galveston County,48,167,2004,Children in poverty,24,19
TX,Galveston County,48,167,2005,Children in poverty,24,18
TX,Galveston County,48,167,2006,Children in poverty,24,19
TX,Galveston County,48,167,2007,Children in poverty,24,16
TX,Galveston County,48,167,2008,Children in poverty,24,16
TX,Galveston County,48,167,2009,Children in poverty,24,19
TX,Galveston County,48,167,2010,Children in poverty,24,20
TX,Galveston County,48,167,2011,Children in poverty,24,22
TX,Galveston County,48,167,2012,Children in poverty,24,17
TX,Garza County,48,169,2002,Children in poverty,24,24
TX,Garza County,48,169,2003,Children in poverty,24,27
TX,Garza County,48,169,2003,Children in poverty,24,27
TX,Garza County,48,169,2004,Children in poverty,24,28
TX,Garza County,48,169,2004,Children in poverty,24,28
TX,Garza County,48,169,2005,Children in poverty,24,35
TX,Garza County,48,169,2006,Children in poverty,24,29
TX,Garza County,48,169,2007,Children in poverty,24,29
TX,Garza County,48,169,2008,Children in poverty,24,31
TX,Garza County,48,169,2009,Children in poverty,24,31
TX,Garza County,48,169,2010,Children in poverty,24,30
TX,Garza County,48,169,2011,Children in poverty,24,30
TX,Garza County,48,169,2012,Children in poverty,24,31
TX,Gillespie County,48,171,2002,Children in poverty,24,15
TX,Gillespie County,48,171,2003,Children in poverty,24,16
TX,Gillespie County,48,171,2003,Children in poverty,24,16
TX,Gillespie County,48,171,2004,Children in poverty,24,16
TX,Gillespie County,48,171,2004,Children in poverty,24,16
TX,Gillespie County,48,171,2005,Children in poverty,24,16
TX,Gillespie County,48,171,2006,Children in poverty,24,16
TX,Gillespie County,48,171,2007,Children in poverty,24,16
TX,Gillespie County,48,171,2008,Children in poverty,24,16
TX,Gillespie County,48,171,2009,Children in poverty,24,18
TX,Gillespie County,48,171,2010,Children in poverty,24,20
TX,Gillespie County,48,171,2011,Children in poverty,24,20
TX,Gillespie County,48,171,2012,Children in poverty,24,21
TX,Glasscock County,48,173,2002,Children in poverty,24,22
TX,Glasscock County,48,173,2003,Children in poverty,24,14
TX,Glasscock County,48,173,2003,Children in poverty,24,14
TX,Glasscock County,48,173,2004,Children in poverty,24,11
TX,Glasscock County,48,173,2004,Children in poverty,24,11
TX,Glasscock County,48,173,2005,Children in poverty,24,14
TX,Glasscock County,48,173,2006,Children in poverty,24,16
TX,Glasscock County,48,173,2007,Children in poverty,24,15
TX,Glasscock County,48,173,2008,Children in poverty,24,17
TX,Glasscock County,48,173,2009,Children in poverty,24,16
TX,Glasscock County,48,173,2010,Children in poverty,24,18
TX,Glasscock County,48,173,2011,Children in poverty,24,18
TX,Glasscock County,48,173,2012,Children in poverty,24,15
TX,Goliad County,48,175,2002,Children in poverty,24,20
TX,Goliad County,48,175,2003,Children in poverty,24,22
TX,Goliad County,48,175,2003,Children in poverty,24,22
TX,Goliad County,48,175,2004,Children in poverty,24,22
TX,Goliad County,48,175,2004,Children in poverty,24,22
TX,Goliad County,48,175,2005,Children in poverty,24,24
TX,Goliad County,48,175,2006,Children in poverty,24,22
TX,Goliad County,48,175,2007,Children in poverty,24,22
TX,Goliad County,48,175,2008,Children in poverty,24,22
TX,Goliad County,48,175,2009,Children in poverty,24,23
TX,Goliad County,48,175,2010,Children in poverty,24,25
TX,Goliad County,48,175,2011,Children in poverty,24,25
TX,Goliad County,48,175,2012,Children in poverty,24,25
TX,Gonzales County,48,177,2002,Children in poverty,24,28
TX,Gonzales County,48,177,2003,Children in poverty,24,28
TX,Gonzales County,48,177,2003,Children in poverty,24,28
TX,Gonzales County,48,177,2004,Children in poverty,24,26
TX,Gonzales County,48,177,2004,Children in poverty,24,26
TX,Gonzales County,48,177,2005,Children in poverty,24,30
TX,Gonzales County,48,177,2006,Children in poverty,24,28
TX,Gonzales County,48,177,2007,Children in poverty,24,29
TX,Gonzales County,48,177,2008,Children in poverty,24,28
TX,Gonzales County,48,177,2009,Children in poverty,24,32
TX,Gonzales County,48,177,2010,Children in poverty,24,32
TX,Gonzales County,48,177,2011,Children in poverty,24,37
TX,Gonzales County,48,177,2012,Children in poverty,24,32
TX,Gray County,48,179,2002,Children in poverty,24,19
TX,Gray County,48,179,2003,Children in poverty,24,20
TX,Gray County,48,179,2003,Children in poverty,24,20
TX,Gray County,48,179,2004,Children in poverty,24,19
TX,Gray County,48,179,2004,Children in poverty,24,19
TX,Gray County,48,179,2005,Children in poverty,24,19
TX,Gray County,48,179,2006,Children in poverty,24,19
TX,Gray County,48,179,2007,Children in poverty,24,21
TX,Gray County,48,179,2008,Children in poverty,24,19
TX,Gray County,48,179,2009,Children in poverty,24,20
TX,Gray County,48,179,2010,Children in poverty,24,22
TX,Gray County,48,179,2011,Children in poverty,24,19
TX,Gray County,48,179,2012,Children in poverty,24,25
TX,Grayson County,48,181,2002,Children in poverty,24,18
TX,Grayson County,48,181,2003,Children in poverty,24,20
TX,Grayson County,48,181,2003,Children in poverty,24,20
TX,Grayson County,48,181,2004,Children in poverty,24,19
TX,Grayson County,48,181,2004,Children in poverty,24,19
TX,Grayson County,48,181,2005,Children in poverty,24,19
TX,Grayson County,48,181,2006,Children in poverty,24,20
TX,Grayson County,48,181,2007,Children in poverty,24,18
TX,Grayson County,48,181,2008,Children in poverty,24,19
TX,Grayson County,48,181,2009,Children in poverty,24,21
TX,Grayson County,48,181,2010,Children in poverty,24,21
TX,Grayson County,48,181,2011,Children in poverty,24,24
TX,Grayson County,48,181,2012,Children in poverty,24,25
TX,Gregg County,48,183,2002,Children in poverty,24,22
TX,Gregg County,48,183,2003,Children in poverty,24,24
TX,Gregg County,48,183,2003,Children in poverty,24,24
TX,Gregg County,48,183,2004,Children in poverty,24,23
TX,Gregg County,48,183,2004,Children in poverty,24,23
TX,Gregg County,48,183,2005,Children in poverty,24,27
TX,Gregg County,48,183,2006,Children in poverty,24,24
TX,Gregg County,48,183,2007,Children in poverty,24,23
TX,Gregg County,48,183,2008,Children in poverty,24,19
TX,Gregg County,48,183,2009,Children in poverty,24,22
TX,Gregg County,48,183,2010,Children in poverty,24,30
TX,Gregg County,48,183,2011,Children in poverty,24,26
TX,Gregg County,48,183,2012,Children in poverty,24,28
TX,Grimes County,48,185,2002,Children in poverty,24,21
TX,Grimes County,48,185,2003,Children in poverty,24,22
TX,Grimes County,48,185,2003,Children in poverty,24,22
TX,Grimes County,48,185,2004,Children in poverty,24,22
TX,Grimes County,48,185,2004,Children in poverty,24,22
TX,Grimes County,48,185,2005,Children in poverty,24,24
TX,Grimes County,48,185,2006,Children in poverty,24,24
TX,Grimes County,48,185,2007,Children in poverty,24,23
TX,Grimes County,48,185,2008,Children in poverty,24,21
TX,Grimes County,48,185,2009,Children in poverty,24,24
TX,Grimes County,48,185,2010,Children in poverty,24,28
TX,Grimes County,48,185,2011,Children in poverty,24,26
TX,Grimes County,48,185,2012,Children in poverty,24,25
TX,Guadalupe County,48,187,2002,Children in poverty,24,16
TX,Guadalupe County,48,187,2003,Children in poverty,24,17
TX,Guadalupe County,48,187,2003,Children in poverty,24,17
TX,Guadalupe County,48,187,2004,Children in poverty,24,16
TX,Guadalupe County,48,187,2004,Children in poverty,24,16
TX,Guadalupe County,48,187,2005,Children in poverty,24,15
TX,Guadalupe County,48,187,2006,Children in poverty,24,17
TX,Guadalupe County,48,187,2007,Children in poverty,24,15
TX,Guadalupe County,48,187,2008,Children in poverty,24,15
TX,Guadalupe County,48,187,2009,Children in poverty,24,16
TX,Guadalupe County,48,187,2010,Children in poverty,24,17
TX,Guadalupe County,48,187,2011,Children in poverty,24,16
TX,Guadalupe County,48,187,2012,Children in poverty,24,15
TX,Hale County,48,189,2002,Children in poverty,24,25
TX,Hale County,48,189,2003,Children in poverty,24,28
TX,Hale County,48,189,2003,Children in poverty,24,28
TX,Hale County,48,189,2004,Children in poverty,24,26
TX,Hale County,48,189,2004,Children in poverty,24,26
TX,Hale County,48,189,2005,Children in poverty,24,28
TX,Hale County,48,189,2006,Children in poverty,24,27
TX,Hale County,48,189,2007,Children in poverty,24,24
TX,Hale County,48,189,2008,Children in poverty,24,26
TX,Hale County,48,189,2009,Children in poverty,24,27
TX,Hale County,48,189,2010,Children in poverty,24,29
TX,Hale County,48,189,2011,Children in poverty,24,36
TX,Hale County,48,189,2012,Children in poverty,24,31
TX,Hall County,48,191,2002,Children in poverty,24,33
TX,Hall County,48,191,2003,Children in poverty,24,35
TX,Hall County,48,191,2003,Children in poverty,24,35
TX,Hall County,48,191,2004,Children in poverty,24,33
TX,Hall County,48,191,2004,Children in poverty,24,33
TX,Hall County,48,191,2005,Children in poverty,24,41
TX,Hall County,48,191,2006,Children in poverty,24,38
TX,Hall County,48,191,2007,Children in poverty,24,43
TX,Hall County,48,191,2008,Children in poverty,24,41
TX,Hall County,48,191,2009,Children in poverty,24,38
TX,Hall County,48,191,2010,Children in poverty,24,40
TX,Hall County,48,191,2011,Children in poverty,24,40
TX,Hall County,48,191,2012,Children in poverty,24,40
TX,Hamilton County,48,193,2002,Children in poverty,24,24
TX,Hamilton County,48,193,2003,Children in poverty,24,24
TX,Hamilton County,48,193,2003,Children in poverty,24,24
TX,Hamilton County,48,193,2004,Children in poverty,24,24
TX,Hamilton County,48,193,2004,Children in poverty,24,24
TX,Hamilton County,48,193,2005,Children in poverty,24,26
TX,Hamilton County,48,193,2006,Children in poverty,24,27
TX,Hamilton County,48,193,2007,Children in poverty,24,23
TX,Hamilton County,48,193,2008,Children in poverty,24,23
TX,Hamilton County,48,193,2009,Children in poverty,24,26
TX,Hamilton County,48,193,2010,Children in poverty,24,27
TX,Hamilton County,48,193,2011,Children in poverty,24,28
TX,Hamilton County,48,193,2012,Children in poverty,24,27
TX,Hansford County,48,195,2002,Children in poverty,24,17
TX,Hansford County,48,195,2003,Children in poverty,24,20
TX,Hansford County,48,195,2003,Children in poverty,24,20
TX,Hansford County,48,195,2004,Children in poverty,24,19
TX,Hansford County,48,195,2004,Children in poverty,24,19
TX,Hansford County,48,195,2005,Children in poverty,24,21
TX,Hansford County,48,195,2006,Children in poverty,24,20
TX,Hansford County,48,195,2007,Children in poverty,24,18
TX,Hansford County,48,195,2008,Children in poverty,24,18
